source,target,length_m,highway,osm_way_id
1448905814,2397420727,8.952,secondary,5263032
2397420727,8145232365,28.266,secondary,5263032
8145232365,8145232368,4.421,secondary,5263032
8145232368,9007520452,2.288,secondary,5263032
9007520452,8648126262,1.088,secondary,5263032
261171086,43510493,130.509,residential,5732536
4332568199,365281747,11.107,primary,5732690
365281747,4332568199,11.107,primary,5732690
365281747,7998757652,134.018,primary,5732690
7998757652,365281747,134.018,primary,5732690
7998757652,7998757641,2.121,primary,5732690
7998757641,7998757652,2.121,primary,5732690
7998757641,305527290,14.362,primary,5732690
305527290,7998757641,14.362,primary,5732690
305527290,7998757651,191.175,primary,5732690
7998757651,305527290,191.175,primary,5732690
7998757651,7998757642,2.588,primary,5732690
7998757642,7998757651,2.588,primary,5732690
7998757642,305527332,12.007,primary,5732690
305527332,7998757642,12.007,primary,5732690
305527332,2196391063,74.129,primary,5732690
2196391063,305527332,74.129,primary,5732690
2196391063,2196391027,33.876,primary,5732690
2196391027,2196391063,33.876,primary,5732690
252162906,1776712362,171.88,residential,8397451
1776712362,252162906,171.88,residential,8397451
1776712362,252162907,9.125,residential,8397451
252162907,1776712362,9.125,residential,8397451
252162907,1776712345,8.825,residential,8397451
1776712345,252162907,8.825,residential,8397451
1776712345,1625505690,72.891,residential,8397451
1625505690,1776712345,72.891,residential,8397451
1625505690,1776712318,111.684,residential,8397451
1776712318,1625505690,111.684,residential,8397451
1776712318,252162908,9.232,residential,8397451
252162908,1776712318,9.232,residential,8397451
252162908,1776712304,11.697,residential,8397451
1776712304,252162908,11.697,residential,8397451
1776712304,8511553144,31.495,residential,8397451
8511553144,1776712304,31.495,residential,8397451
8511553144,5528030551,121.716,residential,8397451
5528030551,8511553144,121.716,residential,8397451
5528030551,252162909,141.437,residential,8397451
252162909,5528030551,141.437,residential,8397451
252162909,3959035259,227.952,residential,8397451
3959035259,252162909,227.952,residential,8397451
3959035259,252162910,10.726,residential,8397451
252162910,3959035259,10.726,residential,8397451
252163127,1934281643,68.541,residential,8397454
1934281643,252163127,68.541,residential,8397454
1934281643,1262422663,27.939,residential,8397454
1262422663,1934281643,27.939,residential,8397454
1262422663,250278719,22.241,residential,8397454
250278719,1262422663,22.241,residential,8397454
252162795,2548301337,7.872,tertiary,8397455
2548301337,252162795,7.872,tertiary,8397455
2548301337,261152965,39.451,tertiary,8397455
261152965,2548301337,39.451,tertiary,8397455
261152965,1930232545,21.219,tertiary,8397455
1930232545,261152965,21.219,tertiary,8397455
1930232545,1930232589,18.576,tertiary,8397455
1930232589,1930232545,18.576,tertiary,8397455
1930232589,252162796,50.954,tertiary,8397455
252162796,1930232589,50.954,tertiary,8397455
252162796,4602056608,3.476,tertiary,8397455
4602056608,252162796,3.476,tertiary,8397455
4602056608,2548301341,117.224,tertiary,8397455
2548301341,4602056608,117.224,tertiary,8397455
2548301341,251846304,9.405,tertiary,8397455
251846304,2548301341,9.405,tertiary,8397455
251846304,2548301338,8.784,tertiary,8397455
2548301338,251846304,8.784,tertiary,8397455
2548301338,1842860902,51.734,tertiary,8397455
1842860902,2548301338,51.734,tertiary,8397455
1842860902,5716537883,2.987,tertiary,8397455
5716537883,1842860902,2.987,tertiary,8397455
5716537883,252162804,62.194,tertiary,8397455
252162804,5716537883,62.194,tertiary,8397455
252162804,2548301383,58.838,tertiary,8397455
2548301383,252162804,58.838,tertiary,8397455
2548301383,9312105601,169.407,tertiary,8397455
9312105601,2548301383,169.407,tertiary,8397455
9312105601,252162797,9.017,tertiary,8397455
252162797,9312105601,9.017,tertiary,8397455
252163152,252162887,69.95,residential,8397458
252162887,252163152,69.95,residential,8397458
252162887,5497984823,40.993,residential,8397458
5497984823,252162887,40.993,residential,8397458
5497984823,498649443,43.153,residential,8397458
498649443,5497984823,43.153,residential,8397458
498649443,252163151,45.9,residential,8397458
252163151,498649443,45.9,residential,8397458
105287585,4427198396,22.004,motorway_link,8416915
4427198396,4427198398,16.568,motorway_link,8416915
4427198398,105291221,26.198,motorway_link,8416915
105291221,2443420541,15.535,motorway_link,8416915
2443420541,2443420537,13.309,motorway_link,8416915
2443420537,2443420555,12.239,motorway_link,8416915
2443420555,2443420570,12.488,motorway_link,8416915
2443420570,2443420528,12.228,motorway_link,8416915
2443420528,2443420628,10.584,motorway_link,8416915
2443420628,2443420635,11.098,motorway_link,8416915
2443420635,2443420544,10.666,motorway_link,8416915
2443420544,2443420575,9.694,motorway_link,8416915
2443420575,2443420563,11.814,motorway_link,8416915
2443420563,2443420535,14.118,motorway_link,8416915
2443420535,2443420539,58.414,motorway_link,8416915
2443420539,2443420589,9.125,motorway_link,8416915
2443420589,2443420580,10.423,motorway_link,8416915
2443420580,2443420571,11.947,motorway_link,8416915
2443420571,2443420582,12.986,motorway_link,8416915
2443420582,2443420600,9.14,motorway_link,8416915
2443420600,2443420577,10.792,motorway_link,8416915
2443420577,2443420605,10.674,motorway_link,8416915
2443420605,4427198394,27.934,motorway_link,8416915
261143294,261143292,73.468,secondary,8429295
261143292,5735002136,26.426,secondary,8429295
5735002136,5735002131,16.524,secondary,8429295
5735002131,3772730265,74.198,secondary,8429295
3772730265,418157218,33.821,secondary,8429295
418157218,261143290,108.79,secondary,8429295
261143290,261143289,75.335,secondary,8429295
261143289,261143288,74.663,secondary,8429295
261143288,5492705653,63.458,secondary,8429295
5492705653,261143287,31.281,secondary,8429295
261143287,9115266669,70.04,secondary,8429295
9115266669,261143286,8.831,secondary,8429295
261143286,9115266666,6.731,secondary,8429295
9115266666,4063814412,41.747,secondary,8429295
4063814412,9115266659,37.705,secondary,8429295
9115266659,261143285,8.258,secondary,8429295
261143285,9115266656,7.536,secondary,8429295
9115266656,9115266653,80.422,secondary,8429295
9115266653,261143284,8.457,secondary,8429295
2291929269,5689470897,10.607,primary,8429302
5689470897,259745320,8.301,primary,8429302
259745320,259745321,13.54,primary,8429302
259745321,250755829,8.851,primary,8429302
740363260,271172137,89.464,secondary,8429306
261147429,281231730,62.23,secondary,11682803
281231730,261147429,62.23,secondary,11682803
104509535,4065425671,17.464,secondary,11684152
4065425671,1257584211,19.618,secondary,11684152
5689964629,4427198391,7.205,motorway_link,11759146
4427198391,4427198392,13.573,motorway_link,11759146
4427198392,105284820,12.092,motorway_link,11759146
105284820,105284821,69.096,motorway_link,11759146
105284821,9272040575,69.493,motorway_link,11759146
9272040575,105284822,3.929,motorway_link,11759146
105284822,2443420546,20.026,motorway_link,11759146
2443420546,105284823,10.202,motorway_link,11759146
105284823,2443420569,20.609,motorway_link,11759146
2443420569,353719061,26.632,motorway_link,11759146
353719061,2443420531,22.701,motorway_link,11759146
2443420531,105284824,18.503,motorway_link,11759146
105284824,2443420602,13.674,motorway_link,11759146
2443420602,353719062,10.114,motorway_link,11759146
353719062,9272040544,16.923,motorway_link,11759146
9272040544,9272040543,22.05,motorway_link,11759146
9272040543,9272040542,20.247,motorway_link,11759146
9272040542,9272040541,43.075,motorway_link,11759146
9272040541,105287588,24.53,motorway_link,11759146
26704238,305912896,74.364,motorway,11759237
27367000,27367001,41.96,motorway_link,11759264
27367001,2443420624,15.816,motorway_link,11759264
2443420624,2443420558,13.899,motorway_link,11759264
2443420558,2443420596,13.747,motorway_link,11759264
2443420596,2443420533,12.957,motorway_link,11759264
2443420533,2443420593,14.608,motorway_link,11759264
2443420593,2443420633,14.185,motorway_link,11759264
2443420633,2443420550,13.11,motorway_link,11759264
2443420550,2443420640,16.949,motorway_link,11759264
2443420640,2443420560,46.181,motorway_link,11759264
2443420560,2443420623,10.816,motorway_link,11759264
2443420623,2443420634,11.011,motorway_link,11759264
2443420634,2443420548,14.112,motorway_link,11759264
2443420548,2443420532,11.447,motorway_link,11759264
2443420532,2443420618,10.964,motorway_link,11759264
2443420618,2443420554,12.636,motorway_link,11759264
2443420554,6448648909,33.608,motorway_link,11759264
105289016,353718689,40.772,motorway_link,11759793
353718689,9272040540,43.584,motorway_link,11759793
9272040540,105289751,36.331,motorway_link,11759793
105289751,105289752,116.032,motorway_link,11759793
105289752,2443420573,28.633,motorway_link,11759793
2443420573,105289753,103.838,motorway_link,11759793
105289753,2443104535,12.541,motorway_link,11759793
2443104535,105289754,9.897,motorway_link,11759793
105289754,2443104520,9.934,motorway_link,11759793
2443104520,2443104561,8.302,motorway_link,11759793
2443104561,105289755,7.263,motorway_link,11759793
105289755,9358141507,20.694,motorway_link,11759793
27367018,105292059,20.446,motorway_link,11760046
105292059,2443420551,7.645,motorway_link,11760046
2443420551,2443420627,15.554,motorway_link,11760046
2443420627,2443420637,10.118,motorway_link,11760046
2443420637,2443420601,9.395,motorway_link,11760046
2443420601,2443420567,13.026,motorway_link,11760046
2443420567,2443420597,11.512,motorway_link,11760046
2443420597,2443420585,9.083,motorway_link,11760046
2443420585,2443420620,9.339,motorway_link,11760046
2443420620,2443420529,8.526,motorway_link,11760046
2443420529,2443420644,8.113,motorway_link,11760046
2443420644,2443420542,8.938,motorway_link,11760046
2443420542,2443420561,9.553,motorway_link,11760046
2443420561,2443420556,10.531,motorway_link,11760046
2443420556,2443420543,8.04,motorway_link,11760046
2443420543,2443420630,8.109,motorway_link,11760046
2443420630,2443420606,6.431,motorway_link,11760046
2443420606,105292053,7.169,motorway_link,11760046
105292500,2001503623,31.258,motorway_link,11760081
2001503623,2443420643,9.869,motorway_link,11760081
2443420643,105292811,7.647,motorway_link,11760081
105292811,2001503641,11.754,motorway_link,11760081
2001503641,105292812,42.67,motorway_link,11760081
105292812,2001503605,22.113,motorway_link,11760081
2001503605,2443420604,11.858,motorway_link,11760081
2443420604,105292813,16.537,motorway_link,11760081
105292813,2443420603,38.33,motorway_link,11760081
2443420603,105292814,13.325,motorway_link,11760081
105292814,2443420586,10.747,motorway_link,11760081
2443420586,2001503655,8.973,motorway_link,11760081
2001503655,105292815,12.783,motorway_link,11760081
105292815,2443420626,8.667,motorway_link,11760081
2443420626,2001503580,9.197,motorway_link,11760081
2001503580,105292816,33.134,motorway_link,11760081
105292816,2001503617,17.744,motorway_link,11760081
2001503617,105292817,17.686,motorway_link,11760081
105292817,2001503650,17.44,motorway_link,11760081
2001503650,105292818,13.811,motorway_link,11760081
105292818,2443420534,13.743,motorway_link,11760081
2443420534,105292820,28.127,motorway_link,11760081
105292820,27367020,68.352,motorway_link,11760081
4334024227,5499003332,74.659,secondary,15457204
5499003332,4334024227,74.659,secondary,15457204
5499003332,286476852,16.472,secondary,15457204
286476852,5499003332,16.472,secondary,15457204
286476852,5499003339,5.354,secondary,15457204
5499003339,286476852,5.354,secondary,15457204
5499003339,269679559,44.67,secondary,15457204
269679559,5499003339,44.67,secondary,15457204
269679559,4334024228,13.743,secondary,15457204
4334024228,269679559,13.743,secondary,15457204
252162859,1790686408,82.749,secondary,15472489
1790686408,1934360064,10.167,secondary,15472489
1934360064,26524730,70.803,secondary,15472489
287642084,250278785,66.442,secondary,15750227
250278785,287642084,66.442,secondary,15750227
250278785,1583266073,63.867,secondary,15750227
1583266073,250278785,63.867,secondary,15750227
1583266073,252162910,65.134,secondary,15750227
252162910,1583266073,65.134,secondary,15750227
252162910,1625525531,69.555,secondary,15750227
1625525531,252162910,69.555,secondary,15750227
1625525531,1843040179,57.285,secondary,15750227
1843040179,1625525531,57.285,secondary,15750227
1843040179,252162905,10.432,secondary,15750227
252162905,1843040179,10.432,secondary,15750227
252162905,1843040178,11.599,secondary,15750227
1843040178,252162905,11.599,secondary,15750227
1843040178,1625525529,47.573,secondary,15750227
1625525529,1843040178,47.573,secondary,15750227
1625525529,252163248,59.23,secondary,15750227
252163248,1625525529,59.23,secondary,15750227
252163248,1625525527,60.754,secondary,15750227
1625525527,252163248,60.754,secondary,15750227
1625525527,252163250,58.336,secondary,15750227
252163250,1625525527,58.336,secondary,15750227
252163250,1625525525,59.76,secondary,15750227
1625525525,252163250,59.76,secondary,15750227
1625525525,261119815,58.105,secondary,15750227
261119815,1625525525,58.105,secondary,15750227
286083452,4870850846,9.404,secondary,15805215
4870850846,5498048716,35.033,secondary,15805215
5498048716,286823791,60.348,secondary,15805215
2395940291,8989198255,6.108,secondary,15805259
8989198255,2395940291,6.108,secondary,15805259
8989198255,2395940319,17.015,secondary,15805259
2395940319,8989198255,17.015,secondary,15805259
2395940319,2395940293,34.568,secondary,15805259
2395940293,2395940319,34.568,secondary,15805259
2395940293,3740681147,57.665,secondary,15805259
3740681147,2395940293,57.665,secondary,15805259
3740681147,3740681146,58.561,secondary,15805259
3740681146,3740681147,58.561,secondary,15805259
3740681146,3921165862,17.86,secondary,15805259
3921165862,3740681146,17.86,secondary,15805259
3921165862,7374367902,10.476,secondary,15805259
7374367902,3921165862,10.476,secondary,15805259
