region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
24,fixed_random_bfs,6768048270,512,27,485,676,2000,1969,0,0.000000000,10019.868000000,10018.928000000,10018.914000000,0.000000000,0.940000000,1880,0.250000000,7.680878384,24.213730481,111.721473951,1.088864473,49.886761540,1.000000000
25,history_hotspot_bfs,423185164,512,35,477,328,2000,1969,90,4.500000000,10019.868000000,9865.231000000,9850.005000000,15.212000000,154.637000000,309274,55.550000000,7.680878384,23.953479151,110.601692649,1.091226179,49.306662708,1.000000000
26,fixed_random_bfs,4665705852,512,26,486,222,2000,1969,11,0.550000000,10019.868000000,9980.320000000,9979.831500000,0.474500000,39.548000000,79096,16.000000000,7.680878384,22.509015639,102.852891147,1.025148936,46.310347703,1.000000000
27,fixed_random_bfs,3241516294,512,44,468,1213,2000,1969,0,0.000000000,10019.868000000,9998.324500000,9998.310500000,0.000000000,21.543500000,43087,8.300000000,7.680878384,27.152956785,131.550062402,0.942143662,55.995989934,1.000000000
28,history_hotspot_bfs,12456240972,512,40,472,365,2000,1969,250,12.500000000,10019.868000000,9856.557000000,9812.992500000,43.550500000,163.311000000,326622,61.300000000,7.680878384,26.988686808,127.242569248,1.169187399,55.496114526,1.000000000
29,fixed_random_bfs,4955285396,512,26,486,405,2000,1969,3,0.150000000,10019.868000000,10001.506500000,10000.763500000,0.729000000,18.361500000,36723,6.350000000,7.680878384,28.554228166,131.568505350,1.152823281,58.960867822,1.000000000
30,history_hotspot_bfs,12064709805,512,32,480,275,2000,1969,257,12.850000000,10019.868000000,9891.553500000,9857.384500000,34.155000000,128.314500000,256629,52.500000000,7.680878384,25.475262257,115.067493199,1.189545307,52.356241124,1.000000000
31,fixed_random_bfs,497240505,512,43,469,846,2000,1969,20,1.000000000,10019.868000000,9936.639500000,9932.881500000,3.744000000,83.228500000,166457,26.700000000,7.680878384,24.221839928,112.249308798,1.065750505,49.886540234,1.000000000
32,history_hotspot_bfs,9026947863,512,26,486,207,2000,1969,127,6.350000000,10019.868000000,9892.930000000,9866.846000000,26.070000000,126.938000000,253876,47.100000000,7.680878384,24.416636981,112.699946848,1.139998058,50.229996886,1.000000000
33,fixed_random_bfs,9073575305,512,46,466,835,2000,1969,97,4.850000000,10019.868000000,9900.953500000,9878.522000000,22.417500000,118.914500000,237829,53.800000000,7.680878384,24.227135309,112.329532350,1.111145972,49.870619415,1.000000000
34,fixed_random_bfs,4074469815,512,25,487,404,2000,1969,3,0.150000000,10019.868000000,9993.693500000,9993.057000000,0.622500000,26.174500000,52349,9.400000000,7.680878384,24.525321297,112.451982950,1.356926417,50.525830601,1.000000000
35,fixed_random_bfs,10562265153,512,23,489,263,2000,1969,0,0.000000000,10019.868000000,10011.102500000,10011.088500000,0.000000000,8.765500000,17531,2.750000000,7.680878384,23.148769152,110.986435499,1.397667186,47.614061316,1.000000000
36,history_hotspot_bfs,1731168353,512,47,465,415,2000,1969,52,2.600000000,10019.868000000,9930.409000000,9924.573500000,5.821500000,89.459000000,178918,35.300000000,7.680878384,25.386375246,121.594559801,1.649118312,52.258484725,1.000000000
37,fixed_random_bfs,1801523308,512,27,485,184,2000,1969,2,0.100000000,10019.868000000,9999.894000000,9999.730500000,0.149500000,19.974000000,39948,4.700000000,7.680878384,24.638212276,112.775230500,1.495563998,50.737744290,1.000000000
38,history_hotspot_bfs,4529952469,512,35,477,205,2000,1969,244,12.200000000,10019.868000000,9863.263500000,9819.952500000,43.297000000,156.604500000,313209,61.450000000,7.680878384,24.807246762,116.080038499,1.403361122,50.972950194,1.000000000
39,fixed_random_bfs,1548076025,512,36,476,595,2000,1969,23,1.150000000,10019.868000000,9948.751500000,9943.713500000,5.024000000,71.116500000,142233,27.750000000,7.680878384,25.562724367,116.310217648,1.527527376,52.657347870,1.000000000
40,history_hotspot_bfs,5185083151,512,25,487,303,2000,1969,22,1.100000000,10019.868000000,9966.229000000,9961.002500000,5.212500000,53.639000000,107278,19.850000000,7.680878384,24.269588831,113.548097600,1.381232519,49.964329155,1.000000000
