region_id,selection_method,seed_node,node_count,boundary_count,internal_node_count,shortcut_count,label_query_count,reachable_query_count,endpoint_access_query_count,endpoint_access_rate_pct,baseline_avg_expanded,indexed_avg_expanded,indexed_avg_graph_expanded,indexed_avg_access_expanded,avg_workload_gain,total_workload_gain,positive_gain_query_rate_pct,baseline_avg_ms_unpaired,indexed_avg_ms_unpaired,indexed_p95_ms_unpaired,preprocessing_seconds,evaluation_seconds,correctness_rate
913,history_hotspot_bfs,25632463,512,46,466,538,500,497,40,8.000000000,10410.840000000,10259.794000000,10235.170000000,24.618000000,151.046000000,75523,66.200000000,7.851052488,30.491967766,125.549234002,1.112769816,15.717408669,1.000000000
914,fixed_random_bfs,1050531203,512,28,484,227,500,497,2,0.400000000,10410.840000000,10370.058000000,10368.418000000,1.634000000,40.782000000,20391,13.400000000,7.851052488,30.457688604,125.503702051,1.473515123,15.716632908,1.000000000
915,fixed_random_bfs,8011183435,512,22,490,232,500,497,0,0.000000000,10410.840000000,10404.120000000,10404.114000000,0.000000000,6.720000000,3360,3.000000000,7.851052488,26.135681144,105.016530300,0.923687970,13.462987730,1.000000000
916,fixed_random_bfs,1173444039,512,23,489,364,500,497,0,0.000000000,10410.840000000,10405.032000000,10405.026000000,0.000000000,5.808000000,2904,1.400000000,7.851052488,26.550305092,110.390476700,1.652664694,13.689325804,1.000000000
917,fixed_random_bfs,497301828,512,26,486,243,500,497,0,0.000000000,10410.840000000,10352.556000000,10352.550000000,0.000000000,58.284000000,29142,19.200000000,7.851052488,27.010283130,110.893945301,1.729131172,13.924929611,1.000000000
918,fixed_random_bfs,1165931639,512,36,476,628,500,497,0,0.000000000,10410.840000000,10394.694000000,10394.688000000,0.000000000,16.146000000,8073,5.000000000,7.851052488,26.823189968,108.736140351,1.780691956,13.815383757,1.000000000
919,fixed_random_bfs,454550131,512,27,485,351,500,497,0,0.000000000,10410.840000000,10372.758000000,10372.752000000,0.000000000,38.082000000,19041,13.200000000,7.851052488,30.466420070,128.713994552,1.270035568,15.708144523,1.000000000
920,history_hotspot_bfs,343646762,512,41,471,693,500,497,18,3.600000000,10410.840000000,10302.164000000,10285.526000000,16.632000000,108.676000000,54338,44.000000000,7.851052488,27.611070790,114.555493700,1.681290337,14.226809008,1.000000000
921,history_hotspot_bfs,410370668,512,45,467,505,500,497,14,2.800000000,10410.840000000,10303.892000000,10295.896000000,7.990000000,106.948000000,53474,38.600000000,7.851052488,31.607373546,130.361457751,1.369119746,16.309308224,1.000000000
922,fixed_random_bfs,10284203355,512,18,494,228,500,497,5,1.000000000,10410.840000000,10369.044000000,10365.054000000,3.984000000,41.796000000,20898,13.600000000,7.851052488,27.615447866,111.022432399,1.187686168,14.220510703,1.000000000
923,fixed_random_bfs,450324063,512,30,482,785,500,497,0,0.000000000,10410.840000000,10401.016000000,10401.010000000,0.000000000,9.824000000,4912,3.400000000,7.851052488,24.869421312,98.160480752,1.367341097,12.805596425,1.000000000
924,fixed_random_bfs,1556196243,512,17,495,272,500,497,0,0.000000000,10410.840000000,10410.510000000,10410.504000000,0.000000000,0.330000000,165,0.400000000,7.851052488,25.673427902,104.546685102,1.026528518,13.212858075,1.000000000
925,fixed_random_bfs,11364764954,512,38,474,533,500,497,2,0.400000000,10410.840000000,10383.086000000,10381.418000000,1.662000000,27.754000000,13877,11.000000000,7.851052488,31.821710164,129.171419852,1.366808371,16.430712748,1.000000000
926,fixed_random_bfs,1548078127,512,24,488,253,500,497,1,0.200000000,10410.840000000,10379.736000000,10379.004000000,0.726000000,31.104000000,15552,16.800000000,7.851052488,27.367919532,112.617144350,1.521915713,14.102136744,1.000000000
927,fixed_random_bfs,8375236702,512,31,481,492,500,497,3,0.600000000,10410.840000000,10309.752000000,10306.896000000,2.850000000,101.088000000,50544,29.200000000,7.851052488,27.271649370,112.577698849,1.237123398,14.046020435,1.000000000
928,history_hotspot_bfs,480328314,512,29,483,451,500,497,4,0.800000000,10410.840000000,10332.494000000,10328.748000000,3.740000000,78.346000000,39173,22.800000000,7.851052488,22.737883282,96.610952300,1.057690316,11.692789063,1.000000000
929,fixed_random_bfs,534478825,512,36,476,423,500,497,14,2.800000000,10410.840000000,10300.696000000,10288.832000000,11.858000000,110.144000000,55072,43.400000000,7.851052488,26.765764900,109.602123248,1.619121856,13.783782121,1.000000000
930,fixed_random_bfs,1126355534,512,25,487,348,500,497,0,0.000000000,10410.840000000,10387.238000000,10387.232000000,0.000000000,23.602000000,11801,8.000000000,7.851052488,25.123159668,104.445876501,1.284930217,12.938943690,1.000000000
931,spatial_uniform_bfs,1148228088,512,31,481,711,500,497,0,0.000000000,10410.840000000,10402.354000000,10402.348000000,0.000000000,8.486000000,4243,3.400000000,7.851052488,30.923588220,123.990019198,1.274945677,15.957675120,1.000000000
932,history_hotspot_bfs,1487204360,512,26,486,445,500,497,1,0.200000000,10410.840000000,10396.904000000,10395.888000000,1.010000000,13.936000000,6968,4.200000000,7.851052488,27.128678850,114.711910900,1.204699331,13.979716818,1.000000000
933,fixed_random_bfs,4695855091,512,37,475,906,500,497,0,0.000000000,10410.840000000,10400.570000000,10400.564000000,0.000000000,10.270000000,5135,4.000000000,7.851052488,26.672988834,111.975835552,1.199851912,13.743679810,1.000000000
